"ID","Description","GeneRatio","BgRatio","pvalue","p.adjust","qvalue","geneID","Count"
"GO:0071773","cellular response to BMP stimulus","21/788","178/18903",1.73658275582043e-05,0.00134313012547186,0.00108587578447216,"GREM2/MSX1/LEF1/ADAMTS12/MSX2/BMP6/BMP5/SFRP4/VSTM2A/SULF1/PDCD4/ACVRL1/SLC39A5/BMP4/SMPD3/TMEM100/SOX9/GDF15/COMP/BMP2/BMP7",21
"GO:0010273","detoxification of copper ion","6/788","15/18903",1.86507496278036e-05,0.00136124203621519,0.00110051865854201,"MT2A/MT1E/MT1M/MT1F/MT1G/MT1X",6
"GO:0060572","morphogenesis of an epithelial bud","6/788","15/18903",1.86507496278036e-05,0.00136124203621519,0.00110051865854201,"WNT2/SHH/SULF1/FGFR2/BMP4/BMP7",6
"GO:0097152","mesenchymal cell apoptotic process","6/788","15/18903",1.86507496278036e-05,0.00136124203621519,0.00110051865854201,"MSX1/EDNRA/MSX2/SHH/SOX9/BMP7",6
"GO:1990169","stress response to copper ion","6/788","15/18903",1.86507496278036e-05,0.00136124203621519,0.00110051865854201,"MT2A/MT1E/MT1M/MT1F/MT1G/MT1X",6
"GO:0072006","nephron development","19/788","152/18903",1.90927721380335e-05,0.0013741492391568,0.00111095370042943,"TACSTD2/IL6R/AGT/EDNRA/MEF2C/TCF21/SHH/ANGPT2/SULF1/MYC/PLCE1/PDGFD/EDNRB/BMP4/SOX9/BCL2/BMP2/BMP7/LIF",19
"GO:0140013","meiotic nuclear division","22/788","194/18903",2.06503489468559e-05,0.00146589189373434,0.00118512456825503,"RAD54L/NUF2/ASPM/SGO1/MSX1/EREG/MND1/MSX2/NPM2/MAPK15/CKS2/KIF18A/PDE3A/BRCA2/RPL10L/BUB1B/FANCA/TOP2A/EME1/CDC25B/AURKA/LIF",22
"GO:0072111","cell proliferation involved in kidney development","7/788","22/18903",2.09744407490547e-05,0.00146877772921083,0.00118745766971889,"IL6R/SHH/MYC/PDGFD/BMP4/BMP2/BMP7",7
"GO:0050679","positive regulation of epithelial cell proliferation","24/788","224/18903",2.29032319778404e-05,0.00158246064145558,0.00127936650206042,"PROX1/CLDN1/AREG/BMP6/BMP5/TWIST1/WNT2/PTN/SHH/MYC/FGFR2/CCND1/MMP12/JAML/ACVRL1/PDX1/BMP4/HSF4/CDH3/NME1/SOX9/BMP2/HMOX1/APLN",24
"GO:0032835","glomerulus development","12/788","69/18903",2.50578437371047e-05,0.00168144962484081,0.00135939578436824,"IL6R/EDNRA/MEF2C/TCF21/ANGPT2/SULF1/PLCE1/PDGFD/EDNRB/BMP4/BCL2/BMP7",12
"GO:0046916","cellular transition metal ion homeostasis","16/788","116/18903",2.52285207387947e-05,0.00168144962484081,0.00135939578436824,"SLC39A10/SLC11A1/BMP6/SRI/TFR2/SCARA5/MYC/SLC39A5/ANKRD9/MT2A/MT1E/MT1M/MT1F/MT1G/MT1X/HMOX1",16
"GO:0001503","ossification","37/788","429/18903",2.53093536737906e-05,0.00168144962484081,0.00135939578436824,"COL11A1/IL6R/CLEC3B/AREG/BMP3/SPP1/LEF1/ADAMTS12/PTGER4/VCAN/MEF2C/ADRB2/SLC26A2/MSX2/BMP6/BMP5/TWIST1/PTN/SHH/STC1/CCN4/FGFR2/IFITM1/CYP27B1/BMP4/ITGA11/CDH11/SMPD3/AXIN2/SOX9/BCL2/COMP/BMP2/TP53INP2/SNAI1/BMP7/GDPD2",37
"GO:0050678","regulation of epithelial cell proliferation","36/788","414/18903",2.72932617838811e-05,0.00178894084813659,0.0014462988432801,"TACSTD2/PROX1/DUSP10/CLDN1/EREG/AREG/MEF2C/SPARC/BMP6/BMP5/TWIST1/WNT2/PTN/SHH/SULF1/MYC/CDKN2B/FGFR2/CCND1/MMP12/JAML/ACVRL1/PDX1/BRCA2/EDNRB/BMP4/HSF4/CDH3/NME1/SOX9/SERPINB5/UHRF1/FUT1/BMP2/HMOX1/APLN",36
"GO:1903046","meiotic cell cycle process","23/788","212/18903",2.7617766856605e-05,0.00178894084813659,0.0014462988432801,"RAD54L/NUF2/ASPM/SGO1/MSX1/EREG/EDNRA/MND1/MSX2/NPM2/MAPK15/CKS2/KIF18A/PDE3A/BRCA2/RPL10L/BUB1B/FANCA/TOP2A/EME1/CDC25B/AURKA/LIF",23
"GO:0048066","developmental pigmentation","10/788","49/18903",2.80772133094107e-05,0.00179624838727612,0.00145220674426841,"KIT/EDNRA/MEF2C/EDNRB/RAB27A/SPNS2/BCL2/GNA11/EDN3/GPR143",10
"GO:0048754","branching morphogenesis of an epithelial tube","19/788","157/18903",3.02103028769329e-05,0.00190914377449105,0.00154347888896268,"TACSTD2/AGT/AREG/LEF1/EDNRA/MSX2/TCF21/MET/WNT2/SHH/MYC/FGFR2/COL4A1/BMP4/SOX9/BCL2/BMP2/BMP7/CELSR1",19
"GO:0030324","lung development","21/788","187/18903",3.6580770521559e-05,0.00228387413063517,0.00184643584877368,"PDPN/HMGCS2/CHI3L1/PROX1/THRB/CLCN2/SLC7A11/ADAMTS2/PTK7/TCF21/WNT2/SHH/FGFR2/MMP12/BMP4/STRA6/SMPD3/SOX9/SIM2/LIF/CELSR1",21
"GO:0120254","olefinic compound metabolic process","19/788","160/18903",3.93704421476849e-05,0.00235227021738866,0.00190173179735661,"RETSAT/DHRS9/MGLL/CLCN2/ADH6/ADH1C/BMP6/BMP5/AKR1B10/CEL/AKR1C2/FADS1/DGAT2/RDH5/EDNRB/PLA2G10/SCNN1B/HSD11B2/BMP2",19
"GO:0060571","morphogenesis of an epithelial fold","7/788","24/18903",3.95692697199647e-05,0.00235227021738866,0.00190173179735661,"BMP5/WNT2/SHH/SULF1/FGFR2/BMP4/BMP7",7
"GO:0071294","cellular response to zinc ion","7/788","24/18903",3.95692697199647e-05,0.00235227021738866,0.00190173179735661,"P2RX4/MT2A/MT1E/MT1M/MT1F/MT1G/MT1X",7
"GO:0061138","morphogenesis of a branching epithelium","21/788","188/18903",3.96009912153245e-05,0.00235227021738866,0.00190173179735661,"TACSTD2/PROX1/AGT/AREG/LEF1/EDNRA/MSX2/TCF21/MET/WNT2/SHH/SULF1/MYC/FGFR2/COL4A1/BMP4/SOX9/BCL2/BMP2/BMP7/CELSR1",21
"GO:0045786","negative regulation of cell cycle","35/788","405/18903",3.99459241856816e-05,0.00235227021738866,0.00190173179735661,"CLSPN/NUF2/BRINP3/NEK2/PROX1/CENPF/KAT2B/MAD2L1/HPGD/INHBA/FZD3/MTBP/CDKN2A/CDKN2B/KLF4/CDK1/GPR15LG/CCND1/CHEK1/E2F7/BRCA2/BMP4/BUB1B/TICRR/TFAP4/CDC6/KAT2A/BRCA1/CDK5RAP3/EME1/BCL2/BMP2/E2F1/BMP7/LIF",35
"GO:0062014","negative regulation of small molecule metabolic process","15/788","108/18903",4.13033049424004e-05,0.00239895546972448,0.00193947526244763,"FMO4/PROX1/PID1/UGT1A8/MST1/BMP5/DGAT2/CYP27B1/APPL2/ACACB/BRCA1/SOX9/TRIB3/BMP2/SNAI1",15
"GO:0001763","morphogenesis of a branching structure","22/788","203/18903",4.16646067686613e-05,0.00239895546972448,0.00193947526244763,"TACSTD2/PROX1/AGT/TDGF1/AREG/LEF1/EDNRA/MSX2/TCF21/MET/WNT2/SHH/SULF1/MYC/FGFR2/COL4A1/BMP4/SOX9/BCL2/BMP2/BMP7/CELSR1",22
"GO:0061035","regulation of cartilage development","12/788","73/18903",4.48683613449104e-05,0.0025550313020805,0.00206565735283682,"ADAMTS12/BMP6/SCIN/LOXL2/CCN4/ACVRL1/BMP4/SMPD3/KAT2A/AXIN2/SOX9/BMP2",12
"GO:0045926","negative regulation of growth","25/788","249/18903",4.65644658064454e-05,0.00261475367370613,0.00211394089283763,"DUSP10/AGT/GNG4/SERPINE2/MSX1/PLAC8/SPP1/ADRB2/STC2/CITED2/INHBA/CDKN2A/ACVRL1/CYP27B1/BMP4/BDKRB1/NKD1/MT2A/MT1E/MT1M/MT1F/MT1G/MT1X/BCL2/GDF15",25
"GO:0010463","mesenchymal cell proliferation","9/788","42/18903",4.69263009754284e-05,0.00261475367370613,0.00211394089283763,"MSX1/WNT2/SHH/MYC/FGFR2/BMP4/SOX9/BMP2/BMP7",9
"GO:0002063","chondrocyte development","8/788","33/18903",4.8305650677515e-05,0.00266297746607322,0.00215292821608634,"COL11A1/MSX2/SULF1/COL27A1/SMPD3/AXIN2/SOX9/COMP",8
"GO:0051145","smooth muscle cell differentiation","12/788","74/18903",5.15499496768409e-05,0.00281191409710937,0.00227333850098423,"KIT/EREG/EDNRA/MEF2C/SHH/ITGA8/PDCD4/FGFR2/EDNRB/BMP4/SOX9/COMP",12
"GO:0046697","decidualization","7/788","25/18903",5.29894334716173e-05,0.00283083756958681,0.00228863749557284,"SPP1/STC2/CITED2/PTN/STC1/CYP27B1/LIF",7
"GO:0046885","regulation of hormone biosynthetic process","7/788","25/18903",5.29894334716173e-05,0.00283083756958681,0.00228863749557284,"CLCN2/NR3C1/STC2/BMP6/BMP5/CYP27B1/BMP2",7
"GO:0071456","cellular response to hypoxia","18/788","151/18903",5.93021560185759e-05,0.00313575278049245,0.00253515124547725,"PINK1/SLC9A1/CLCA1/FABP1/STC2/SLC29A1/CITED2/TWIST1/HILPDA/STC1/MYC/AJUBA/ACAA2/PMAIP1/BCL2/E2F1/BMP7/HMOX1",18
"GO:0060317","cardiac epithelial to mesenchymal transition","8/788","34/18903",6.08780437169435e-05,0.00316450475252085,0.00255839625323142,"MSX1/MSX2/TWIST1/WNT2/PDCD4/TMEM100/BMP2/SNAI1",8
"GO:0051782","negative regulation of cell division","6/788","18/18903",6.21251121945033e-05,0.00316450475252085,0.00255839625323142,"TXNIP/ASPM/MYC/GPR15LG/E2F7/ORC6",6
"GO:0061687","detoxification of inorganic compound","6/788","18/18903",6.21251121945033e-05,0.00316450475252085,0.00255839625323142,"MT2A/MT1E/MT1M/MT1F/MT1G/MT1X",6
"GO:0030879","mammary gland development","17/788","138/18903",6.22885921955087e-05,0.00316450475252085,0.00255839625323142,"ZBTB7B/TDGF1/MSX1/AREG/LEF1/ITGA2/NR3C1/MSX2/SLC29A1/WNT2/FGFR2/CCND1/BRCA2/BMP4/NME1/SOX9/APLN",17
"GO:0051321","meiotic cell cycle","27/788","285/18903",6.46853222162949e-05,0.00325436252160039,0.00263104325417326,"RAD54L/NUF2/ASPM/NEK2/EXO1/SGO1/MSX1/EREG/EDNRA/MND1/MSX2/XRCC2/NPM2/MAPK15/CKS2/KIF18A/PDE3A/BRCA2/RPL10L/BUB1B/PKMYT1/FANCA/TOP2A/EME1/CDC25B/AURKA/LIF",27
"GO:0043588","skin development","28/788","302/18903",6.9646346629685e-05,0.00340901278100043,0.00275607281650688,"GRHL3/GJB3/TXNIP/GRHL1/EDAR/CLDN1/EREG/ITGA2/MSX2/ADAMTS2/FOXQ1/INHBA/MET/SHH/FZD3/KLF4/FGFR2/KRT80/CYP27B1/LGR5/PLA2G10/CDH3/ETV4/SOX9/EVPL/BCL2/COMP/SNAI1",28
"GO:0030318","melanocyte differentiation","7/788","26/18903",6.99170116197861e-05,0.00340901278100043,0.00275607281650688,"KIT/MEF2C/EDNRB/RAB27A/BCL2/GNA11/EDN3",7
"GO:0010948","negative regulation of cell cycle process","29/788","318/18903",6.99743267892873e-05,0.00340901278100043,0.00275607281650688,"CLSPN/NUF2/NEK2/PROX1/CENPF/KAT2B/MAD2L1/INHBA/MTBP/CDKN2B/KLF4/CDK1/GPR15LG/CCND1/CHEK1/E2F7/BRCA2/BMP4/BUB1B/TICRR/CDC6/KAT2A/BRCA1/CDK5RAP3/EME1/BCL2/E2F1/BMP7/LIF",29
"GO:1905330","regulation of morphogenesis of an epithelium","11/788","65/18903",7.03906537180714e-05,0.00340901278100043,0.00275607281650688,"TACSTD2/AGT/ADAMTS12/WNT2/SHH/SULF1/BMP4/NKD1/SOX9/BMP7/LIF",11
"GO:0030004","cellular monovalent inorganic cation homeostasis","15/788","114/18903",7.79962124833448e-05,0.0037423738248953,0.00302558407099135,"SLC9A1/AGT/SLC9A2/SLC11A1/SLC9A9/SLC4A4/SLC12A2/SLC26A3/CA2/CHP1/SCNN1B/CA7/BCL2/TMPRSS3/SLC9A7",15
"GO:0035148","tube formation","18/788","155/18903",8.36077862670974e-05,0.00397482154528531,0.00321351027854223,"GRHL3/PRKACB/PROX1/EDAR/SOX4/PTK7/BMP5/CITED2/MTHFD1L/TWIST1/SHH/FZD3/FGFR2/BMP4/KAT2A/SOX9/BMP7/CELSR1",18
"GO:0097501","stress response to metal ion","6/788","19/18903",8.76065802660904e-05,0.00412706635398982,0.00333659511444057,"MT2A/MT1E/MT1M/MT1F/MT1G/MT1X",6
"GO:0003401","axis elongation","7/788","27/18903",9.10124129240209e-05,0.0041557497098893,0.00335978464834943,"AREG/PTK7/SHH/FGFR2/BMP4/NKD1/SOX9",7
"GO:0014829","vascular associated smooth muscle contraction","7/788","27/18903",9.10124129240209e-05,0.0041557497098893,0.00335978464834943,"AGT/EDNRA/EDNRB/SCNN1B/P2RX1/COMP/EDN3",7
"GO:0071280","cellular response to copper ion","7/788","27/18903",9.10124129240209e-05,0.0041557497098893,0.00335978464834943,"AOC1/MT2A/MT1E/MT1M/MT1F/MT1G/MT1X",7
"GO:0072503","cellular divalent inorganic cation homeostasis","29/788","323/18903",9.22492648683927e-05,0.0041557497098893,0.00335978464834943,"SLC39A10/SLC11A1/CCR2/P2RY1/CXCL11/EDNRA/STC2/SCGN/SRI/STC1/JPH1/THY1/SLC39A5/BDKRB1/CEMIP/MT2A/MT1E/MT1M/MT1F/MT1G/MT1X/P2RX1/ATP2A3/CCL15/CCL23/BCL2/SLC25A23/EDN3/LIME1",29
"GO:0048477","oogenesis","14/788","103/18903",9.38598474072811e-05,0.0041557497098893,0.00335978464834943,"ASPM/EREG/EDNRA/PAQR8/ZP3/PTN/NPM2/PDE3A/LGR5/BRCA2/PAQR5/BCL2/CDC25B/AURKA",14
"GO:0046320","regulation of fatty acid oxidation","8/788","36/18903",9.42430120023563e-05,0.0041557497098893,0.00335978464834943,"FMO4/FABP1/PPARGC1A/TWIST1/DGAT2/APPL2/ACACB/SOX9",8
"GO:0031667","response to nutrient levels","38/788","474/18903",9.51382481420862e-05,0.0041557497098893,0.00335978464834943,"PCSK9/HMGCS2/PROX1/PPARGC1A/SPP1/CCL28/ITGA2/HTR4/ADRB2/STC2/SLC22A3/AOC1/STC1/GPT/CDKN2B/FADS1/CCND1/SLC39A5/CYP27B1/APPL2/ACACB/PDX1/SSTR1/SORD/SCNN1B/HSD11B2/SLC7A5/KRT20/KAT2A/DSC2/PMAIP1/RNF152/BCL2/GDF15/FOXA2/BMP7/PCK1/HMOX1",38
"GO:0051348","negative regulation of transferase activity","26/788","276/18903",9.63370680493412e-05,0.0041557497098893,0.00335978464834943,"DUSP10/AGT/KAT2B/MAD2L1/PKIB/PRKAR2B/NCAPG2/CDKN2A/CDKN2B/PDCD4/SMPD1/THY1/AJUBA/BMP4/BUB1B/CHP1/PIF1/TFAP4/DBNDD1/SRCIN1/CDK5RAP3/PTPRH/TRIB3/BMP2/FOXA2/BMP7",26
"GO:1904064","positive regulation of cation transmembrane transport","19/788","171/18903",9.77291599735506e-05,0.0041557497098893,0.00335978464834943,"PINK1/SLC9A1/AGT/CCR2/CXCL11/EDNRA/ADRB2/SRI/ANK3/THY1/TESC/P2RX4/AKAP5/BDKRB1/CHP1/CEMIP/CHP2/P2RX1/EDN3",19
"GO:0001667","ameboidal-type cell migration","39/788","492/18903",9.82100549715186e-05,0.0041557497098893,0.00335978464834943,"TACSTD2/PROX1/DUSP10/AGT/FAP/TDGF1/S100P/KIT/EDNRA/ITGA2/MEF2C/SPARC/ADTRP/DAAM2/HDAC9/TWIST1/MET/PTN/SHH/ANGPT2/LOXL2/STC1/ENPP2/PTP4A3/GLIPR2/KLF4/ACVRL1/APPL2/P2RX4/EDNRB/BMP4/SOX9/FUT1/SNAI1/BMP7/EDN3/HMOX1/TIMP1/SRPX2",39
"GO:0007178","transmembrane receptor protein serine/threonine kinase signaling pathway","33/788","390/18903",9.87155849333245e-05,0.0041557497098893,0.00335978464834943,"GREM2/TDGF1/MSX1/BMP3/LEF1/HPGD/MSX2/BMP6/GCNT2/BMP5/CITED2/SFRP4/INHBA/SHH/SULF1/CDKN2B/ITGA8/PBLD/PDCD4/ACVRL1/SLC39A5/APPL2/BMP4/SMPD3/TMEM100/GDF15/COMP/LTBP4/BMP2/TGIF2/BMP7/PMEPA1/CLDN5",33
"GO:0050878","regulation of body fluid levels","33/788","390/18903",9.87155849333245e-05,0.0041557497098893,0.00335978464834943,"PDPN/GRHL3/PRKACB/ZBTB7B/GRHL1/FAP/SERPINE2/P2RY1/CLDN1/SLC7A11/ITGA2/F2RL2/ADTRP/SLC29A1/MET/SHH/KLF4/CEL/PLAU/PAPSS2/CCND1/EDNRB/CTSG/TYRO3/RAB27A/SCNN1B/HSD11B2/P2RX1/NME1/COMP/FOXA2/SCUBE1/APLN",33
"GO:0001942","hair follicle development","13/788","91/18903",9.88193595802784e-05,0.0041557497098893,0.00335978464834943,"EDAR/MSX2/FOXQ1/INHBA/SHH/FZD3/FGFR2/LGR5/PLA2G10/CDH3/SOX9/BCL2/SNAI1",13
"GO:0061333","renal tubule morphogenesis","12/788","79/18903",9.94428722551666e-05,0.0041557497098893,0.00335978464834943,"TACSTD2/AGT/MEF2C/TCF21/SHH/MYC/LGR5/COL4A1/BMP4/SOX9/BCL2/BMP2",12
"GO:0015698","inorganic anion transport","20/788","186/18903",0.000102311032012301,0.00424140614310193,0.00342903500975963,"BEST4/CLCA1/PACC1/SLC5A6/SLC11A1/CLCN2/SLC4A4/SLC12A2/SLC26A2/CLIC5/SFRP4/SLC26A3/CA2/ANO5/CA7/ATP8B1/BEST2/SLC4A11/SLC6A14/GABRE",20
"GO:0008207","C21-steroid hormone metabolic process","8/788","37/18903",0.000115887218239367,0.00459364136650395,0.00371380540711485,"DHRS9/CLCN2/BMP6/BMP5/AKR1C2/EDNRB/SCNN1B/BMP2",8
"GO:0006821","chloride transport","15/788","118/18903",0.000116039749080583,0.00459364136650395,0.00371380540711485,"BEST4/CLCA1/PACC1/CLCN2/SLC12A2/SLC26A2/CLIC5/SLC26A3/CA2/ANO5/CA7/ATP8B1/BEST2/SLC6A14/GABRE",15
"GO:0007292","female gamete generation","18/788","159/18903",0.000116308588707971,0.00459364136650395,0.00371380540711485,"ASPM/EREG/EDNRA/HPGD/PAQR8/INHBA/ZP3/PTN/NPM2/FOSL1/PDE3A/LGR5/BRCA2/PAQR5/TOP2A/BCL2/CDC25B/AURKA",18
"GO:0036294","cellular response to decreased oxygen levels","18/788","159/18903",0.000116308588707971,0.00459364136650395,0.00371380540711485,"PINK1/SLC9A1/CLCA1/FABP1/STC2/SLC29A1/CITED2/TWIST1/HILPDA/STC1/MYC/AJUBA/ACAA2/PMAIP1/BCL2/E2F1/BMP7/HMOX1",18
"GO:0033674","positive regulation of kinase activity","39/788","496/18903",0.000116431972970869,0.00459364136650395,0.00371380540711485,"PINK1/CLSPN/LRP8/IL6R/KIF14/CHI3L1/PROX1/AGT/ALKAL2/SLC11A1/TDGF1/ECT2/EPHB3/KIT/EREG/AREG/CENPE/TLR3/MEF2C/ADRB2/PILRB/MET/ALKAL1/MOB3B/CKS2/FGFR2/CCND1/PDGFD/IL23A/AJUBA/TYRO3/TNFAIP8L3/CEMIP/SRCIN1/CDC6/AXIN2/CDC25B/BMP2/EDN3",39
"GO:0003272","endocardial cushion formation","7/788","28/18903",0.000117012863832212,0.00459364136650395,0.00371380540711485,"MSX1/MSX2/BMP5/TMEM100/BMP2/SNAI1/BMP7",7
"GO:0060512","prostate gland morphogenesis","7/788","28/18903",0.000117012863832212,0.00459364136650395,0.00371380540711485,"SHH/SULF1/FGFR2/BMP4/SOX9/SERPINB5/BMP7",7
"GO:2001053","regulation of mesenchymal cell apoptotic process","5/788","13/18903",0.000120952411965471,0.00471259698349677,0.00380997704489572,"MSX1/MSX2/SHH/SOX9/BMP7",5
"GO:0031214","biomineral tissue development","19/788","174/18903",0.00012328290915435,0.00476755250177496,0.00385440674339603,"CNNM4/CLEC3B/SPP1/MEF2C/ADRB2/MSX2/BMP6/TWIST1/PTN/FGFR2/CYP27B1/BMP4/WDR72/SMPD3/AXIN2/SOX9/COMP/BMP2/BMP7",19
"GO:0071453","cellular response to oxygen levels","19/788","175/18903",0.000133021147420965,0.00510604137729956,0.00412806367824905,"PINK1/SLC9A1/CLCA1/FABP1/STC2/SLC29A1/CITED2/TWIST1/HILPDA/STC1/MYC/LPAR1/AJUBA/ACAA2/PMAIP1/BCL2/E2F1/BMP7/HMOX1",19
"GO:0043433","negative regulation of DNA-binding transcription factor activity","20/788","190/18903",0.000137105786412901,0.00519829370648452,0.0042026466009483,"PROX1/HES6/BHLHE40/IRAK2/MSX2/MDFI/TWIST1/SFRP4/SRI/CDKN2A/KLF4/NDN/CHP1/PLA2G10/CDK5RAP3/FOXA2/FOXS1/E2F1/BMP7/HMOX1",20
"GO:0022404","molting cycle process","13/788","94/18903",0.000138433911905609,0.00519829370648452,0.0042026466009483,"EDAR/MSX2/FOXQ1/INHBA/SHH/FZD3/FGFR2/LGR5/PLA2G10/CDH3/SOX9/BCL2/SNAI1",13
"GO:0022405","hair cycle process","13/788","94/18903",0.000138433911905609,0.00519829370648452,0.0042026466009483,"EDAR/MSX2/FOXQ1/INHBA/SHH/FZD3/FGFR2/LGR5/PLA2G10/CDH3/SOX9/BCL2/SNAI1",13
"GO:0031016","pancreas development","12/788","82/18903",0.00014353261215006,0.00535097838965189,0.00432608706063794,"IL6R/NR5A2/PROX1/BMP6/SOX4/BMP5/MET/SHH/PDX1/BMP4/SOX9/FOXA2",12
"GO:0043583","ear development","22/788","221/18903",0.000147495413933979,0.00540959296701606,0.00437347498602936,"GRHL3/COL11A1/PROX1/MSX1/EDNRA/SLC44A4/PTK7/BMP5/TWIST1/SHH/FZD3/ITGA8/FGFR2/LGR5/BMP4/JAG2/STRA6/RPGRIP1L/SOX9/ATP8B1/BCL2/BMP2",22
"GO:0003156","regulation of animal organ formation","7/788","29/18903",0.000148735104517387,0.00540959296701606,0.00437347498602936,"CITED2/WNT2/SHH/SULF1/BMP4/BMP2/BMP7",7
"GO:0072012","glomerulus vasculature development","7/788","29/18903",0.000148735104517387,0.00540959296701606,0.00437347498602936,"IL6R/EDNRA/TCF21/ANGPT2/PDGFD/BMP4/BMP7",7
"GO:0098657","import into cell","24/788","252/18903",0.000149280546947761,0.00540959296701606,0.00437347498602936,"SLC9A1/SLC6A9/AGT/SLC5A6/SLC9A2/SLC39A10/SLC6A6/SLC9A9/SLC7A11/SLC12A2/SLC36A1/NEURL1B/SLC29A1/SLC22A3/TFR2/MAPK15/SLC39A5/AKAP5/STRA6/SCNN1B/SLC7A5/P2RX1/SLC9A7/SLC6A14",24
"GO:0090100","positive regulation of transmembrane receptor protein serine/threonine kinase signaling pathway","15/788","121/18903",0.000154322627142737,0.00547906938625729,0.00442964434729611,"MSX1/BMP3/MSX2/BMP6/BMP5/CITED2/INHBA/SULF1/CDKN2B/ITGA8/ACVRL1/BMP4/GDF15/BMP2/BMP7",15
"GO:2000278","regulation of DNA biosynthetic process","15/788","121/18903",0.000154322627142737,0.00547906938625729,0.00442964434729611,"NEK2/PARM1/PKIB/DSCC1/MYC/MAPK15/KLF4/CHEK1/ACVRL1/RFC3/DACH1/PIF1/CHTF18/GINS1/DKC1",15
"GO:0098773","skin epidermis development","13/788","95/18903",0.000154369766575369,0.00547906938625729,0.00442964434729611,"EDAR/MSX2/FOXQ1/INHBA/SHH/FZD3/FGFR2/LGR5/PLA2G10/CDH3/SOX9/BCL2/SNAI1",13
"GO:0010631","epithelial cell migration","31/788","366/18903",0.000156014044126242,0.00549976038545704,0.00444637232812347,"TACSTD2/PROX1/DUSP10/AGT/FAP/TDGF1/S100P/KIT/ITGA2/MEF2C/SPARC/ADTRP/DAAM2/HDAC9/MET/PTN/ANGPT2/LOXL2/STC1/ENPP2/PTP4A3/GLIPR2/KLF4/ACVRL1/P2RX4/BMP4/SOX9/FUT1/SNAI1/HMOX1/SRPX2",31
"GO:0034035","purine ribonucleoside bisphosphate metabolic process","6/788","21/18903",0.000163125963854263,0.00567328016572344,0.00458665726697257,"SULT1B1/SLC26A2/PAPSS2/SULT1A2/SULT1A1/SULT2B1",6
"GO:0050427","3'-phosphoadenosine 5'-phosphosulfate metabolic process","6/788","21/18903",0.000163125963854263,0.00567328016572344,0.00458665726697257,"SULT1B1/SLC26A2/PAPSS2/SULT1A2/SULT1A1/SULT2B1",6
"GO:0010862","positive regulation of pathway-restricted SMAD protein phosphorylation","9/788","49/18903",0.000166553605609934,0.00575387189513784,0.00465181298475464,"BMP3/BMP6/BMP5/INHBA/ACVRL1/BMP4/GDF15/BMP2/BMP7",9
"GO:0046686","response to cadmium ion","10/788","60/18903",0.000170321335541666,0.005810292069636,0.00469742680882229,"KIT/CDK1/SORD/MT2A/MT1E/MT1M/MT1F/MT1G/MT1X/HMOX1",10
"GO:0006730","one-carbon metabolic process","8/788","39/18903",0.000171550499161387,0.005810292069636,0.00469742680882229,"MTHFD2/MTHFD1L/AHCYL2/CA1/CA2/CA9/CA12/CA7",8
"GO:0045922","negative regulation of fatty acid metabolic process","8/788","39/18903",0.000171550499161387,0.005810292069636,0.00469742680882229,"FMO4/UGT1A8/DGAT2/APPL2/ACACB/BRCA1/SOX9/TRIB3",8
"GO:0060326","cell chemotaxis","28/788","319/18903",0.000177409147670665,0.00596970261837263,0.00482630490587318,"PADI2/IL6R/ACKR2/CCR2/KIT/CXCL1/CXCL3/CXCL2/CXCL11/LEF1/CCL28/SLC12A2/TREM1/MET/PTN/LPAR1/GPR15LG/PDGFD/JAML/IL23A/P2RX4/EDNRB/CTSG/CHGA/MMP28/CCL15/CCL23/EDN3",28
"GO:0090132","epithelium migration","31/788","369/18903",0.000180482418680631,0.00597284031609914,0.00482884162954246,"TACSTD2/PROX1/DUSP10/AGT/FAP/TDGF1/S100P/KIT/ITGA2/MEF2C/SPARC/ADTRP/DAAM2/HDAC9/MET/PTN/ANGPT2/LOXL2/STC1/ENPP2/PTP4A3/GLIPR2/KLF4/ACVRL1/P2RX4/BMP4/SOX9/FUT1/SNAI1/HMOX1/SRPX2",31
"GO:0015697","quaternary ammonium group transport","5/788","14/18903",0.000181704054641047,0.00597284031609914,0.00482884162954246,"SLC25A20/SLC22A5/SLC44A4/SLC22A3/SLC6A14",5
"GO:0044703","multi-organism reproductive process","21/788","209/18903",0.000181781633608912,0.00597284031609914,0.00482884162954246,"OVGP1/AGT/SERPINE2/SPP1/HPGD/ITGA2/STC2/CLIC5/CITED2/PTN/ANGPT2/STC1/PCSK5/FOSL1/TEAD4/CYP27B1/HSD11B2/P2RX1/BCL2/LIF/TIMP1",21
"GO:0045860","positive regulation of protein kinase activity","34/788","420/18903",0.000182112846380483,0.00597284031609914,0.00482884162954246,"PINK1/CLSPN/LRP8/IL6R/KIF14/CHI3L1/PROX1/AGT/ALKAL2/SLC11A1/TDGF1/ECT2/KIT/EREG/AREG/CENPE/TLR3/MEF2C/ADRB2/PILRB/ALKAL1/MOB3B/CKS2/CCND1/PDGFD/IL23A/AJUBA/CEMIP/SRCIN1/CDC6/AXIN2/CDC25B/BMP2/EDN3",34
"GO:0030282","bone mineralization","15/788","123/18903",0.000185550965059185,0.00601147570462978,0.00486007704898059,"CLEC3B/MEF2C/ADRB2/BMP6/TWIST1/PTN/FGFR2/CYP27B1/BMP4/SMPD3/AXIN2/SOX9/COMP/BMP2/BMP7",15
